				Closure 1							Closure 2
theta12         theta13         theta14         theta15         s16             theta13         theta14         theta15         s16            
__________________________________________________________________________________________________________________________________________
260.000		1.6329		-0.1627		1.6407		370.0600	2.6627		-1.3167		1.4829		155.9345
261.000		1.6388		-0.1647		1.6408		369.6081	2.6632		-1.3252		1.4805		154.8701
262.000		1.6448		-0.1667		1.6409		369.1773	2.6638		-1.3337		1.4782		153.8190
263.000		1.6508		-0.1685		1.6409		368.7680	2.6644		-1.3421		1.4758		152.7814
264.000		1.6568		-0.1703		1.6410		368.3801	2.6650		-1.3506		1.4735		151.7574
265.000		1.6628		-0.1720		1.6410		368.0138	2.6658		-1.3589		1.4711		150.7471
266.000		1.6688		-0.1735		1.6411		367.6692	2.6665		-1.3673		1.4688		149.7508
267.000		1.6748		-0.1750		1.6411		367.3465	2.6674		-1.3756		1.4664		148.7685
268.000		1.6808		-0.1763		1.6411		367.0457	2.6683		-1.3838		1.4641		147.8004
269.000		1.6868		-0.1776		1.6412		366.7670	2.6692		-1.3921		1.4617		146.8465
270.000		1.6928		-0.1788		1.6412		366.5105	2.6702		-1.4002		1.4594		145.9069
271.000		1.6988		-0.1798		1.6412		366.2765	2.6713		-1.4083		1.4571		144.9818
272.000		1.7048		-0.1808		1.6413		366.0649	2.6724		-1.4164		1.4547		144.0713
273.000		1.7108		-0.1817		1.6413		365.8760	2.6736		-1.4244		1.4524		143.1754
274.000		1.7167		-0.1824		1.6413		365.7099	2.6748		-1.4324		1.4501		142.2941
275.000		1.7227		-0.1831		1.6413		365.5668	2.6761		-1.4403		1.4478		141.4276
276.000		1.7286		-0.1836		1.6413		365.4468	2.6775		-1.4481		1.4455		140.5758
277.000		1.7345		-0.1840		1.6413		365.3501	2.6789		-1.4559		1.4432		139.7389
278.000		1.7404		-0.1844		1.6413		365.2768	2.6804		-1.4636		1.4409		138.9169
279.000		1.7463		-0.1846		1.6413		365.2271	2.6819		-1.4712		1.4387		138.1097
280.000		1.7521		-0.1847		1.6414		365.2011	2.6835		-1.4788		1.4364		137.3174
281.000		1.7579		-0.1847		1.6414		365.1991	2.6852		-1.4863		1.4342		136.5401
282.000		1.7637		-0.1846		1.6413		365.2212	2.6870		-1.4937		1.4320		135.7776
283.000		1.7695		-0.1844		1.6413		365.2675	2.6888		-1.5011		1.4298		135.0301
284.000		1.7752		-0.1841		1.6413		365.3382	2.6906		-1.5083		1.4276		134.2974
285.000		1.7809		-0.1837		1.6413		365.4335	2.6925		-1.5155		1.4254		133.5796
286.000		1.7866		-0.1831		1.6413		365.5535	2.6945		-1.5227		1.4233		132.8767
287.000		1.7922		-0.1825		1.6413		365.6984	2.6966		-1.5297		1.4211		132.1885
288.000		1.7978		-0.1817		1.6413		365.8683	2.6987		-1.5367		1.4190		131.5152
289.000		1.8034		-0.1808		1.6413		366.0634	2.7009		-1.5435		1.4169		130.8565
290.000		1.8089		-0.1798		1.6412		366.2839	2.7032		-1.5503		1.4149		130.2125
291.000		1.8144		-0.1787		1.6412		366.5298	2.7055		-1.5570		1.4128		129.5830
292.000		1.8198		-0.1775		1.6412		366.8014	2.7079		-1.5636		1.4108		128.9681
293.000		1.8252		-0.1761		1.6411		367.0987	2.7104		-1.5701		1.4088		128.3676
294.000		1.8305		-0.1746		1.6411		367.4218	2.7129		-1.5651		1.4103		128.8343
295.000		1.8358		-0.1731		1.6410		367.7710	2.7156		-1.5587		1.4123		129.4214
296.000		1.8411		-0.1714		1.6410		368.1463	2.7182		-1.5525		1.4142		130.0048
297.000		1.8463		-0.1695		1.6409		368.5478	2.7210		-1.5464		1.4160		130.5840
298.000		1.8514		-0.1676		1.6409		368.9757	2.7238		-1.5404		1.4179		131.1587
